,PS_PENSION65-ID1-anho,PS_PENSION65-HHID-identificacion_cuestionario_del_hogar,PS_PENSION65-HVIDX-numero_de_orden_en_el_hogar,PS_PENSION65-QHCLUSTER-conglomerado,PS_PENSION65-QHNUMBER-vivienda_seleccionada,PS_PENSION65-QHHOME-hogar_seleccionado,PS_PENSION65-PS100_1A-hace_cuanto_tiempo_es_beneficiario:_anhos,PS_PENSION65-PS100_1M-hace_cuanto_tiempo_es_beneficiario:_meses,PS_PENSION65-PS100_1S-alguien_mas_es_beneficiario,PS_PENSION65-PS3-numero_de_orden,PS_PENSION65-PS100_1A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,PS_PENSION65-PS100_1M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,PS_PENSION65-PS100_1S-alguien_mas_es_beneficiario_LABEL
1290,2019,168311301,1,1683,113,1,2,0,2,1,2,0,No
1291,2019,168705401,2,1687,54,1,0,1,2,1,0,1,No
1292,2019,170605801,1,1706,58,1,2,0,2,1,2,0,No
1293,2019,171908201,2,1719,82,1,2,0,2,1,2,0,No
1294,2019,172003901,2,1720,39,1,2,0,2,1,2,0,No
1295,2019,172005201,1,1720,52,1,1,0,1,1,1,0,Si
1296,2019,172005201,2,1720,52,1,4,0,2,2,4,0,No
1297,2019,172006301,1,1720,63,1,1,6,1,1,1,6,Si
1298,2019,172006301,2,1720,63,1,1,6,2,2,1,6,No
1299,2019,172410701,1,1724,107,1,1,0,2,1,1,0,No
1300,2019,172501301,2,1725,13,1,5,0,2,1,5,0,No
1301,2019,172601601,1,1726,16,1,1,0,1,1,1,0,Si
1302,2019,172601601,2,1726,16,1,0,8,2,2,0,8,No
1303,2019,172601701,1,1726,17,1,2,0,2,1,2,0,No
1304,2019,172602001,1,1726,20,1,0,1,1,1,0,1,Si
1305,2019,172602001,2,1726,20,1,0,1,2,2,0,1,No
1306,2019,172605401,3,1726,54,1,3,0,2,1,3,0,No
1307,2019,172709301,2,1727,93,1,2,0,2,1,2,0,No
1308,2019,172804401,4,1728,44,1,8,0,2,1,8,0,No
1309,2019,172814101,1,1728,141,1,8,0,2,1,8,0,No
1310,2019,173001601,2,1730,16,1,3,0,2,1,3,0,No
1311,2019,173001901,1,1730,19,1,1,0,2,1,1,0,No
1312,2019,173002601,1,1730,26,1,98,98,2,1,No sabe,No sabe,No
1313,2019,173002801,1,1730,28,1,2,0,2,1,2,0,No
1314,2019,173006401,7,1730,64,1,4,0,2,1,4,0,No
1315,2019,173103501,1,1731,35,1,2,0,1,1,2,0,Si
1316,2019,173103501,2,1731,35,1,2,0,2,2,2,0,No
1317,2019,173204801,1,1732,48,1,2,0,2,1,2,0,No
1318,2019,173206301,7,1732,63,1,5,0,2,1,5,0,No
1319,2019,173305101,3,1733,51,1,2,0,2,1,2,0,No
1320,2019,173309301,1,1733,93,1,4,0,1,1,4,0,Si
1321,2019,173309301,2,1733,93,1,4,0,2,2,4,0,No
1322,2019,173400801,2,1734,8,1,2,0,2,1,2,0,No
1323,2019,173500101,4,1735,1,1,0,8,2,1,0,8,No
1324,2019,173505501,1,1735,55,1,4,0,1,1,4,0,Si
1325,2019,173505501,2,1735,55,1,0,11,2,2,0,11,No
1326,2019,173505601,2,1735,56,1,5,0,2,1,5,0,No
1327,2019,173506301,1,1735,63,1,6,0,2,1,6,0,No
1328,2019,173600501,1,1736,5,1,1,0,1,1,1,0,Si
1329,2019,173600501,2,1736,5,1,2,0,2,2,2,0,No
1330,2019,173601201,1,1736,12,1,3,0,2,1,3,0,No
1331,2019,173602901,1,1736,29,1,5,0,2,1,5,0,No
1332,2019,173604201,1,1736,42,1,2,0,2,1,2,0,No
1333,2019,173700701,1,1737,7,1,3,0,1,1,3,0,Si
1334,2019,173700701,2,1737,7,1,3,0,2,2,3,0,No
1335,2019,173702801,1,1737,28,1,4,0,2,1,4,0,No
1336,2019,173702901,1,1737,29,1,3,0,2,1,3,0,No
1337,2019,173704001,2,1737,40,1,2,0,1,1,2,0,Si
1338,2019,173704001,3,1737,40,1,2,0,2,2,2,0,No
1339,2019,173801701,1,1738,17,1,7,0,2,1,7,0,No
1340,2019,173802201,5,1738,22,1,1,0,2,1,1,0,No
1341,2019,173802401,2,1738,24,1,1,0,2,1,1,0,No
1342,2019,173913201,1,1739,132,1,4,1,1,1,4,1,Si
1343,2019,173913201,2,1739,132,1,5,2,2,2,5,2,No
1344,2019,174305101,2,1743,51,1,7,0,2,1,7,0,No
1345,2019,175019201,2,1750,192,1,0,9,2,1,0,9,No
1346,2019,175205001,6,1752,50,1,1,11,2,1,1,11,No
1347,2019,175208601,1,1752,86,1,5,11,2,1,5,11,No
1348,2019,175311201,1,1753,112,1,2,98,2,1,2,No sabe,No
1349,2019,175709701,1,1757,97,1,1,0,1,1,1,0,Si
1350,2019,175709701,2,1757,97,1,1,0,2,2,1,0,No
1351,2019,175909101,4,1759,91,1,4,0,2,1,4,0,No
1352,2019,176000501,1,1760,5,1,5,0,2,1,5,0,No
1353,2019,176001101,1,1760,11,1,98,98,2,1,No sabe,No sabe,No
1354,2019,176005301,1,1760,53,1,1,0,2,1,1,0,No
1355,2019,176205201,1,1762,52,1,3,98,2,1,3,No sabe,No
1356,2019,176209801,1,1762,98,1,3,9,2,1,3,9,No
1357,2019,176402901,1,1764,29,1,6,0,2,1,6,0,No
1358,2019,176406601,7,1764,66,1,2,11,2,1,2,11,No
1359,2019,176502301,1,1765,23,1,2,10,2,1,2,10,No
1360,2019,176502401,1,1765,24,1,4,0,2,1,4,0,No
1361,2019,176507701,1,1765,77,1,3,0,1,1,3,0,Si
1362,2019,176507701,2,1765,77,1,2,0,2,2,2,0,No
1363,2019,176507801,1,1765,78,1,3,0,1,1,3,0,Si
1364,2019,176507801,2,1765,78,1,5,0,2,2,5,0,No
1365,2019,176508201,1,1765,82,1,2,0,2,1,2,0,No
1366,2019,176600601,2,1766,6,1,4,0,2,1,4,0,No
1367,2019,176600801,1,1766,8,1,5,0,2,1,5,0,No
1368,2019,176601301,1,1766,13,1,8,0,1,1,8,0,Si
1369,2019,176601301,2,1766,13,1,8,0,2,2,8,0,No
1370,2019,176700401,1,1767,4,1,3,0,1,1,3,0,Si
1371,2019,176700401,2,1767,4,1,2,0,2,2,2,0,No
1372,2019,176713601,7,1767,136,1,5,0,2,1,5,0,No
1373,2019,176800801,1,1768,8,1,4,0,2,1,4,0,No
1374,2019,176801201,2,1768,12,1,0,2,2,1,0,2,No
1375,2019,176904001,1,1769,40,1,2,0,1,1,2,0,Si
1376,2019,176904001,2,1769,40,1,3,0,2,2,3,0,No
1377,2019,176911301,1,1769,113,1,1,6,2,1,1,6,No
1378,2019,177006101,1,1770,61,1,2,6,2,1,2,6,No
1379,2019,177006501,1,1770,65,1,3,0,1,1,3,0,Si
1380,2019,177006501,2,1770,65,1,2,0,2,2,2,0,No
1381,2019,177206701,1,1772,67,1,98,98,2,1,No sabe,No sabe,No
1382,2019,177300901,3,1773,9,1,2,0,2,1,2,0,No
1383,2019,177302401,1,1773,24,1,0,6,2,1,0,6,No
1384,2019,177311301,1,1773,113,1,1,98,2,1,1,No sabe,No
1385,2019,177409801,7,1774,98,1,1,0,2,1,1,0,No
1386,2019,177417201,3,1774,172,1,7,0,2,1,7,0,No
1387,2019,177417501,1,1774,175,1,2,0,1,1,2,0,Si
1388,2019,177417501,2,1774,175,1,2,0,2,2,2,0,No
1389,2019,177500901,5,1775,9,1,3,0,2,1,3,0,No
1390,2019,177501001,1,1775,10,1,2,0,2,1,2,0,No
1391,2019,177504201,1,1775,42,1,2,0,1,1,2,0,Si
1392,2019,177504201,2,1775,42,1,2,0,2,2,2,0,No
1393,2019,177504301,1,1775,43,1,1,0,2,1,1,0,No
1394,2019,177506301,1,1775,63,1,3,9,1,1,3,9,Si
1395,2019,177506301,2,1775,63,1,3,9,2,2,3,9,No
1396,2019,177506801,5,1775,68,1,0,6,2,1,0,6,No
1397,2019,177612501,1,1776,125,1,1,11,2,1,1,11,No
1398,2019,177702401,1,1777,24,1,5,0,2,1,5,0,No
1399,2019,177704101,6,1777,41,1,2,0,2,1,2,0,No
1400,2019,177706501,1,1777,65,1,6,8,2,1,6,8,No
1401,2019,177800501,1,1778,5,1,4,0,1,1,4,0,Si
1402,2019,177800501,2,1778,5,1,4,0,2,2,4,0,No
1403,2019,177804801,1,1778,48,1,1,7,2,1,1,7,No
1404,2019,177804901,1,1778,49,1,5,0,2,1,5,0,No
1405,2019,177907401,1,1779,74,1,5,0,2,1,5,0,No
1406,2019,177907601,3,1779,76,1,7,0,2,1,7,0,No
1407,2019,177908801,1,1779,88,1,4,8,2,1,4,8,No
1408,2019,178000701,1,1780,7,1,8,11,2,1,8,11,No
1409,2019,178001301,1,1780,13,1,0,3,2,1,0,3,No
1410,2019,178005601,1,1780,56,1,2,0,2,1,2,0,No
1411,2019,178005701,1,1780,57,1,1,0,1,1,1,0,Si
1412,2019,178005701,2,1780,57,1,0,2,2,2,0,2,No
1413,2019,178110001,1,1781,100,1,1,0,2,1,1,0,No
1414,2019,178110101,1,1781,101,1,7,10,2,1,7,10,No
1415,2019,178111101,1,1781,111,1,3,0,2,1,3,0,No
1416,2019,178111201,1,1781,112,1,2,10,2,1,2,10,No
1417,2019,178204101,1,1782,41,1,2,0,1,1,2,0,Si
1418,2019,178204101,2,1782,41,1,2,0,2,2,2,0,No
1419,2019,178301601,1,1783,16,1,2,0,2,1,2,0,No
1420,2019,178301801,2,1783,18,1,1,98,2,1,1,No sabe,No
1421,2019,178303001,1,1783,30,1,3,0,1,1,3,0,Si
1422,2019,178303001,2,1783,30,1,3,0,1,2,3,0,Si
1423,2019,178303001,3,1783,30,1,3,98,2,3,3,No sabe,No
1424,2019,178303101,1,1783,31,1,6,98,1,1,6,No sabe,Si
1425,2019,178303101,2,1783,31,1,5,98,2,2,5,No sabe,No
1426,2019,178303201,1,1783,32,1,5,0,2,1,5,0,No
1427,2019,178411201,4,1784,112,1,0,3,2,1,0,3,No
1428,2019,178415601,1,1784,156,1,3,0,1,1,3,0,Si
1429,2019,178415601,2,1784,156,1,0,1,2,2,0,1,No
1430,2019,178502801,2,1785,28,1,5,0,2,1,5,0,No
1431,2019,178602701,1,1786,27,1,6,98,1,1,6,No sabe,Si
1432,2019,178602701,2,1786,27,1,2,0,2,2,2,0,No
1433,2019,178602801,1,1786,28,1,4,0,2,1,4,0,No
1434,2019,178603001,2,1786,30,1,3,0,2,1,3,0,No
1435,2019,178604001,1,1786,40,1,3,0,2,1,3,0,No
1436,2019,178604401,2,1786,44,1,3,6,2,1,3,6,No
1437,2019,178604601,1,1786,46,1,3,0,1,1,3,0,Si
1438,2019,178604601,2,1786,46,1,3,0,2,2,3,0,No
1439,2019,178700301,1,1787,3,1,6,98,2,1,6,No sabe,No
1440,2019,178700501,3,1787,5,1,3,0,2,1,3,0,No
1441,2019,178711001,2,1787,110,1,4,0,2,1,4,0,No
1442,2019,179010901,1,1790,109,1,2,0,2,1,2,0,No
1443,2019,179704401,6,1797,44,1,1,0,2,1,1,0,No
1444,2019,180800901,1,1808,9,1,5,7,2,1,5,7,No
1445,2019,181705901,6,1817,59,1,3,0,2,1,3,0,No
1446,2019,183506401,1,1835,64,1,3,11,2,1,3,11,No
1447,2019,184108801,1,1841,88,1,3,11,2,1,3,11,No
1448,2019,184801801,1,1848,18,1,2,6,2,1,2,6,No
1449,2019,184806701,1,1848,67,1,7,9,1,1,7,9,Si
1450,2019,184806701,2,1848,67,1,7,9,2,2,7,9,No
1451,2019,184808201,1,1848,82,1,3,0,2,1,3,0,No
1452,2019,185102101,1,1851,21,1,3,3,1,1,3,3,Si
1453,2019,185102101,2,1851,21,1,4,2,2,2,4,2,No
1454,2019,185507001,8,1855,70,1,3,0,2,1,3,0,No
1455,2019,186104901,1,1861,49,1,2,6,2,1,2,6,No
1456,2019,186202401,3,1862,24,1,2,0,2,1,2,0,No
1457,2019,186402601,7,1864,26,1,98,98,2,1,No sabe,No sabe,No
1458,2019,186503201,1,1865,32,1,1,0,2,1,1,0,No
1459,2019,187001601,9,1870,16,1,3,0,2,1,3,0,No
1460,2019,187209001,1,1872,90,1,2,0,2,1,2,0,No
1461,2019,187711101,1,1877,111,1,3,0,2,1,3,0,No
1462,2019,187808901,4,1878,89,1,1,0,2,1,1,0,No
1463,2019,187902501,2,1879,25,1,4,0,2,1,4,0,No
1464,2019,187904701,1,1879,47,1,6,1,2,1,6,1,No
1465,2019,188205001,2,1882,50,1,5,0,2,1,5,0,No
1466,2019,188400701,1,1884,7,1,6,0,2,1,6,0,No
1467,2019,188401901,1,1884,19,1,4,0,2,1,4,0,No
1468,2019,188403301,1,1884,33,1,2,0,1,1,2,0,Si
1469,2019,188403301,2,1884,33,1,2,0,2,2,2,0,No
1470,2019,188403801,1,1884,38,1,4,0,2,1,4,0,No
1471,2019,188404801,1,1884,48,1,1,0,1,1,1,0,Si
1472,2019,188404801,2,1884,48,1,2,0,2,2,2,0,No
1473,2019,188500501,3,1885,5,1,3,0,2,1,3,0,No
1474,2019,188604401,1,1886,44,1,1,0,2,1,1,0,No
1475,2019,188803101,4,1888,31,1,3,0,2,1,3,0,No
1476,2019,188807501,1,1888,75,1,3,0,2,1,3,0,No
1477,2019,188900201,1,1889,2,1,2,0,2,1,2,0,No
1478,2019,188902601,1,1889,26,1,0,6,2,1,0,6,No
1479,2019,188902901,1,1889,29,1,8,0,1,1,8,0,Si
1480,2019,188902901,2,1889,29,1,6,0,2,2,6,0,No
1481,2019,188903101,1,1889,31,1,5,0,2,1,5,0,No
1482,2019,189101201,6,1891,12,1,4,0,2,1,4,0,No
1483,2019,189201701,1,1892,17,1,3,0,2,1,3,0,No
1484,2019,189202801,1,1892,28,1,4,0,2,1,4,0,No
1485,2019,189301401,1,1893,14,1,0,2,2,1,0,2,No
1486,2019,189306801,1,1893,68,1,4,0,2,1,4,0,No
1487,2019,189407901,1,1894,79,1,5,0,2,1,5,0,No
1488,2019,189604501,6,1896,45,1,2,0,2,1,2,0,No
1489,2019,189604701,1,1896,47,1,1,98,2,1,1,No sabe,No
1490,2019,189605801,1,1896,58,1,2,0,1,1,2,0,Si
1491,2019,189605801,2,1896,58,1,2,0,2,2,2,0,No
1492,2019,189606501,1,1896,65,1,1,6,2,1,1,6,No
1493,2019,189700101,1,1897,1,1,1,0,1,1,1,0,Si
1494,2019,189700101,2,1897,1,1,1,0,2,2,1,0,No
1495,2019,189700401,2,1897,4,1,1,98,2,1,1,No sabe,No
1496,2019,189700501,1,1897,5,1,2,0,2,1,2,0,No
1497,2019,189701601,1,1897,16,1,5,0,2,1,5,0,No
1498,2019,189701801,6,1897,18,1,5,0,1,1,5,0,Si
1499,2019,189701801,7,1897,18,1,4,0,2,2,4,0,No
1500,2019,189702901,1,1897,29,1,4,0,2,1,4,0,No
1501,2019,189703201,1,1897,32,1,2,0,2,1,2,0,No
1502,2019,189903101,2,1899,31,1,1,0,2,1,1,0,No
1503,2019,189903201,1,1899,32,1,0,8,2,1,0,8,No
1504,2019,189903301,1,1899,33,1,1,0,1,1,1,0,Si
1505,2019,189903301,2,1899,33,1,2,0,2,2,2,0,No
1506,2019,190000901,1,1900,9,1,7,0,2,1,7,0,No
1507,2019,190001101,1,1900,11,1,3,0,2,1,3,0,No
1508,2019,190100201,1,1901,2,1,5,0,2,1,5,0,No
1509,2019,190100401,1,1901,4,1,0,2,2,1,0,2,No
1510,2019,190100501,1,1901,5,1,1,0,2,1,1,0,No
1511,2019,190107801,1,1901,78,1,1,0,1,1,1,0,Si
1512,2019,190107801,3,1901,78,1,8,0,2,2,8,0,No
1513,2019,190113001,6,1901,130,1,3,0,1,1,3,0,Si
1514,2019,190113001,7,1901,130,1,3,0,2,2,3,0,No
1515,2019,190200601,1,1902,6,1,4,0,1,1,4,0,Si
1516,2019,190200601,2,1902,6,1,4,0,2,2,4,0,No
1517,2019,190202601,5,1902,26,1,5,0,2,1,5,0,No
1518,2019,190202801,1,1902,28,1,5,0,1,1,5,0,Si
1519,2019,190202801,2,1902,28,1,5,0,2,2,5,0,No
1520,2019,190202901,1,1902,29,1,8,2,1,1,8,2,Si
1521,2019,190202901,2,1902,29,1,8,2,2,2,8,2,No
1522,2019,190204001,1,1902,40,1,0,6,2,1,0,6,No
1523,2019,190300101,1,1903,1,1,5,0,1,1,5,0,Si
1524,2019,190300101,2,1903,1,1,5,0,2,2,5,0,No
1525,2019,190300301,1,1903,3,1,5,0,2,1,5,0,No
1526,2019,190300701,2,1903,7,1,5,0,2,1,5,0,No
1527,2019,190300801,1,1903,8,1,2,0,2,1,2,0,No
1528,2019,190301301,1,1903,13,1,3,0,2,1,3,0,No
1529,2019,190301401,1,1903,14,1,4,0,1,1,4,0,Si
1530,2019,190301401,2,1903,14,1,6,0,2,2,6,0,No
1531,2019,190400901,1,1904,9,1,5,0,2,1,5,0,No
1532,2019,190403201,4,1904,32,1,3,0,2,1,3,0,No
1533,2019,190501801,1,1905,18,1,4,0,2,1,4,0,No
1534,2019,190601401,1,1906,14,1,5,6,1,1,5,6,Si
1535,2019,190601401,2,1906,14,1,3,6,2,2,3,6,No
1536,2019,190603001,1,1906,30,1,2,0,1,1,2,0,Si
1537,2019,190603001,2,1906,30,1,1,6,2,2,1,6,No
1538,2019,190603101,1,1906,31,1,98,98,2,1,No sabe,No sabe,No
1539,2019,190605301,1,1906,53,1,3,0,1,1,3,0,Si
1540,2019,190605301,2,1906,53,1,3,0,2,2,3,0,No
1541,2019,190705001,1,1907,50,1,1,0,2,1,1,0,No
1542,2019,190800801,2,1908,8,1,0,6,2,1,0,6,No
1543,2019,190800901,1,1908,9,1,8,0,2,1,8,0,No
1544,2019,190803201,1,1908,32,1,3,0,2,1,3,0,No
1545,2019,190805901,1,1908,59,1,2,0,1,1,2,0,Si
1546,2019,190805901,2,1908,59,1,2,0,2,2,2,0,No
1547,2019,190905701,1,1909,57,1,1,0,2,1,1,0,No
1548,2019,190906401,1,1909,64,1,2,6,2,1,2,6,No
1549,2019,190906601,1,1909,66,1,2,0,1,1,2,0,Si
1550,2019,190906601,2,1909,66,1,2,0,2,2,2,0,No
1551,2019,191001201,1,1910,12,1,2,0,2,1,2,0,No
1552,2019,191001801,1,1910,18,1,5,0,1,1,5,0,Si
1553,2019,191001801,2,1910,18,1,5,0,2,2,5,0,No
1554,2019,191002101,1,1910,21,1,2,0,1,1,2,0,Si
1555,2019,191002101,2,1910,21,1,2,0,2,2,2,0,No
1556,2019,191002401,1,1910,24,1,3,0,1,1,3,0,Si
1557,2019,191002401,2,1910,24,1,2,0,2,2,2,0,No
1558,2019,191003701,1,1910,37,1,4,0,2,1,4,0,No
1559,2019,191003801,2,1910,38,1,2,0,2,1,2,0,No
1560,2019,191100501,1,1911,5,1,8,0,2,1,8,0,No
1561,2019,191102301,1,1911,23,1,2,0,2,1,2,0,No
1562,2019,191105601,1,1911,56,1,8,0,2,1,8,0,No
1563,2019,191203401,7,1912,34,1,1,0,2,1,1,0,No
1564,2019,191913401,1,1919,134,1,2,0,2,1,2,0,No
1565,2019,192005101,1,1920,51,1,98,98,2,1,No sabe,No sabe,No
1566,2019,192008901,2,1920,89,1,3,0,2,1,3,0,No
1567,2019,192300301,1,1923,3,1,3,0,2,1,3,0,No
1568,2019,192704001,1,1927,40,1,1,0,1,1,1,0,Si
1569,2019,192704001,2,1927,40,1,1,0,2,2,1,0,No
1570,2019,192717801,1,1927,178,1,8,0,2,1,8,0,No
1571,2019,193107901,1,1931,79,1,5,0,2,1,5,0,No
1572,2019,193202501,5,1932,25,1,1,1,2,1,1,1,No
1573,2019,193300201,7,1933,2,1,0,4,2,1,0,4,No
1574,2019,193409601,1,1934,96,1,1,0,2,1,1,0,No
1575,2019,193512101,1,1935,121,1,3,0,2,1,3,0,No
1576,2019,193512501,2,1935,125,1,6,0,2,1,6,0,No
1577,2019,193515201,2,1935,152,1,2,0,2,1,2,0,No
1578,2019,193603101,2,1936,31,1,2,98,2,1,2,No sabe,No
1579,2019,193604401,4,1936,44,1,2,3,2,1,2,3,No
1580,2019,193700301,1,1937,3,1,2,0,2,1,2,0,No
1581,2019,193804601,1,1938,46,1,3,0,2,1,3,0,No
1582,2019,193804801,1,1938,48,1,3,1,1,1,3,1,Si
1583,2019,193804801,2,1938,48,1,2,3,2,2,2,3,No
1584,2019,194100501,2,1941,5,1,2,0,2,1,2,0,No
1585,2019,194101801,1,1941,18,1,8,0,1,1,8,0,Si
1586,2019,194101801,2,1941,18,1,8,0,2,2,8,0,No
1587,2019,194102001,1,1941,20,1,2,0,2,1,2,0,No
1588,2019,194207801,1,1942,78,1,2,6,1,1,2,6,Si
1589,2019,194207801,2,1942,78,1,3,0,2,2,3,0,No
1590,2019,194307401,1,1943,74,1,5,98,2,1,5,No sabe,No
1591,2019,194307501,1,1943,75,1,1,10,2,1,1,10,No
1592,2019,194401601,2,1944,16,1,5,0,2,1,5,0,No
1593,2019,194401801,1,1944,18,1,3,0,1,1,3,0,Si
1594,2019,194401801,2,1944,18,1,2,98,2,2,2,No sabe,No
1595,2019,194410901,1,1944,109,1,3,1,2,1,3,1,No
1596,2019,194508201,1,1945,82,1,2,0,2,1,2,0,No
1597,2019,194508401,1,1945,84,1,4,0,2,1,4,0,No
1598,2019,194601101,4,1946,11,1,3,2,2,1,3,2,No
1599,2019,194601301,1,1946,13,1,5,98,1,1,5,No sabe,Si
1600,2019,194601301,2,1946,13,1,3,98,2,2,3,No sabe,No
1601,2019,194607401,1,1946,74,1,5,5,2,1,5,5,No
1602,2019,194705701,1,1947,57,1,3,8,2,1,3,8,No
1603,2019,194707001,1,1947,70,1,1,98,1,1,1,No sabe,Si
1604,2019,194707001,2,1947,70,1,1,98,2,2,1,No sabe,No
1605,2019,194805801,1,1948,58,1,2,0,2,1,2,0,No
1606,2019,194805901,1,1948,59,1,1,1,2,1,1,1,No
1607,2019,194900801,1,1949,8,1,4,98,2,1,4,No sabe,No
1608,2019,194902301,1,1949,23,1,3,0,2,1,3,0,No
1609,2019,194905901,1,1949,59,1,3,4,1,1,3,4,Si
1610,2019,194905901,2,1949,59,1,2,98,2,2,2,No sabe,No
1611,2019,195005201,1,1950,52,1,2,0,1,1,2,0,Si
1612,2019,195005201,2,1950,52,1,2,0,2,2,2,0,No
1613,2019,195008101,1,1950,81,1,3,1,1,1,3,1,Si
1614,2019,195008101,2,1950,81,1,3,1,2,2,3,1,No
1615,2019,195009701,1,1950,97,1,0,6,2,1,0,6,No
1616,2019,195100201,1,1951,2,1,5,3,2,1,5,3,No
1617,2019,195102201,1,1951,22,1,4,0,2,1,4,0,No
1618,2019,195102801,4,1951,28,1,7,9,2,1,7,9,No
1619,2019,195107001,1,1951,70,1,4,0,2,1,4,0,No
1620,2019,195107301,1,1951,73,1,6,5,1,1,6,5,Si
1621,2019,195107301,2,1951,73,1,4,0,2,2,4,0,No
1622,2019,195107401,1,1951,74,1,5,4,2,1,5,4,No
1623,2019,195300101,1,1953,1,1,3,0,2,1,3,0,No
1624,2019,195300901,1,1953,9,1,1,2,2,1,1,2,No
1625,2019,195304201,1,1953,42,1,2,0,2,1,2,0,No
1626,2019,195609201,1,1956,92,1,5,98,2,1,5,No sabe,No
1627,2019,195701401,1,1957,14,1,1,0,1,1,1,0,Si
1628,2019,195701401,2,1957,14,1,0,8,2,2,0,8,No
1629,2019,195701501,1,1957,15,1,1,0,2,1,1,0,No
1630,2019,195802901,1,1958,29,1,7,0,2,1,7,0,No
1631,2019,195806101,1,1958,61,1,4,0,2,1,4,0,No
1632,2019,195806201,1,1958,62,1,3,0,2,1,3,0,No
1633,2019,195815801,1,1958,158,1,1,2,2,1,1,2,No
1634,2019,195907701,4,1959,77,1,3,3,2,1,3,3,No
1635,2019,196002801,1,1960,28,1,5,98,2,1,5,No sabe,No
1636,2019,196004401,1,1960,44,1,3,0,2,1,3,0,No
1637,2019,196005201,5,1960,52,1,4,0,2,1,4,0,No
1638,2019,196100101,1,1961,1,1,2,98,1,1,2,No sabe,Si
1639,2019,196100101,2,1961,1,1,1,6,2,2,1,6,No
1640,2019,196105701,5,1961,57,1,7,0,2,1,7,0,No
1641,2019,196107501,1,1961,75,1,8,0,2,1,8,0,No
1642,2019,196108101,1,1961,81,1,3,98,2,1,3,No sabe,No
1643,2019,196202101,6,1962,21,1,2,6,2,1,2,6,No
1644,2019,196202201,1,1962,22,1,2,0,1,1,2,0,Si
1645,2019,196202201,2,1962,22,1,2,0,2,2,2,0,No
1646,2019,196309301,1,1963,93,1,1,7,2,1,1,7,No
1647,2019,196409302,1,1964,93,2,4,10,2,1,4,10,No
1648,2019,196511601,2,1965,116,1,0,1,2,1,0,1,No
1649,2019,196613401,6,1966,134,1,2,0,2,1,2,0,No
1650,2019,196901301,4,1969,13,1,0,2,2,1,0,2,No
1651,2019,198509901,1,1985,99,1,3,6,2,1,3,6,No
1652,2019,198603301,1,1986,33,1,1,6,1,1,1,6,Si
1653,2019,198603301,2,1986,33,1,1,6,2,2,1,6,No
1654,2019,199203701,1,1992,37,1,5,6,2,1,5,6,No
1655,2019,200404601,7,2004,46,1,3,9,2,1,3,9,No
1656,2019,203808801,6,2038,88,1,0,2,2,1,0,2,No
1657,2019,206900101,1,2069,1,1,2,98,1,1,2,No sabe,Si
1658,2019,206900101,2,2069,1,1,3,0,2,2,3,0,No
1659,2019,206900501,6,2069,5,1,5,98,2,1,5,No sabe,No
1660,2019,206901501,1,2069,15,1,2,0,2,1,2,0,No
1661,2019,206902001,3,2069,20,1,3,0,2,1,3,0,No
1662,2019,207107501,4,2071,75,1,4,6,2,1,4,6,No
1663,2019,207107601,1,2071,76,1,4,7,2,1,4,7,No
1664,2019,207111001,1,2071,110,1,6,7,2,1,6,7,No
1665,2019,207201501,1,2072,15,1,3,0,2,1,3,0,No
1666,2019,207208901,5,2072,89,1,1,8,2,1,1,8,No
1667,2019,207209101,1,2072,91,1,1,8,1,1,1,8,Si
1668,2019,207209101,2,2072,91,1,1,8,2,2,1,8,No
1669,2019,207301401,4,2073,14,1,0,4,2,1,0,4,No
1670,2019,207301601,1,2073,16,1,5,5,2,1,5,5,No
1671,2019,207401701,1,2074,17,1,3,11,2,1,3,11,No
1672,2019,207407501,1,2074,75,1,3,11,2,1,3,11,No
1673,2019,207407901,1,2074,79,1,0,3,1,1,0,3,Si
1674,2019,207407901,2,2074,79,1,0,10,1,2,0,10,Si
1675,2019,207407901,5,2074,79,1,0,3,2,3,0,3,No
1676,2019,207803301,2,2078,33,1,2,0,2,1,2,0,No
1677,2019,207806101,2,2078,61,1,2,0,2,1,2,0,No
1678,2019,207909801,1,2079,98,1,1,9,2,1,1,9,No
1679,2019,208000201,1,2080,2,1,6,0,2,1,6,0,No
1680,2019,208109901,1,2081,99,1,1,0,2,1,1,0,No
1681,2019,208201501,1,2082,15,1,5,10,2,1,5,10,No
1682,2019,208206701,1,2082,67,1,1,10,2,1,1,10,No
1683,2019,208301201,1,2083,12,1,5,6,2,1,5,6,No
1684,2019,208301301,1,2083,13,1,5,7,1,1,5,7,Si
1685,2019,208301301,2,2083,13,1,4,7,2,2,4,7,No
1686,2019,208301701,1,2083,17,1,1,1,2,1,1,1,No
1687,2019,208303501,1,2083,35,1,3,6,2,1,3,6,No
1688,2019,208303701,1,2083,37,1,2,6,1,1,2,6,Si
1689,2019,208303701,2,2083,37,1,2,6,2,2,2,6,No
1690,2019,208400101,1,2084,1,1,4,11,2,1,4,11,No
1691,2019,208401101,2,2084,11,1,1,11,1,1,1,11,Si
1692,2019,208401101,3,2084,11,1,1,11,2,2,1,11,No
1693,2019,208401201,1,2084,12,1,2,11,1,1,2,11,Si
1694,2019,208401201,2,2084,12,1,2,11,2,2,2,11,No
