HHID,HV000,HV001,HV002,HV003,HV004,HV005,HV006,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV016,HV017,HV018,HV019,HV020,HV021,HV022,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044
"1189327","PE6",1189,327,2,1189,490394,10,2010,1330,6,1,0,3,6,0,1,11,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189328","PE6",1189,328,1,1189,490394,10,2010,1330,7,1,0,7,7,1,1,11,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189449","PE6",1189,449,1,1189,490394,10,2010,1330,2,0,0,2,2,0,1,11,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,0,1,0,1
"1189450","PE6",1189,450,1,1189,490394,10,2010,1330,4,1,0,4,4,0,1,11,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189451","PE6",1189,451,1,1189,490394,10,2010,1330,4,1,0,0,4,0,1,11,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189452","PE6",1189,452,2,1189,490394,10,2010,1330,3,1,0,3,3,1,1,11,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189453","PE6",1189,453,0,1189,0,10,2010,1330,0,0,0,0,0,0,6,11,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,0,1,0,1
"1190001","PE6",1190,1,1,1190,530373,10,2010,1330,7,0,0,7,0,1,1,31,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,2,1,0,1
"1190002","PE6",1190,2,1,1190,530373,11,2010,1331,4,0,0,4,4,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190003","PE6",1190,3,2,1190,530373,11,2010,1331,4,1,0,4,1,1,1,1,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,1,1,0,1
"1190004","PE6",1190,4,2,1190,530373,11,2010,1331,2,0,0,2,2,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190005","PE6",1190,5,0,1190,0,11,2010,1331,0,0,0,0,0,0,9,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190006","PE6",1190,6,1,1190,530373,11,2010,1331,2,0,0,2,2,0,1,6,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190007","PE6",1190,7,1,1190,530373,11,2010,1331,1,0,0,1,1,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190008","PE6",1190,8,2,1190,530373,11,2010,1331,4,2,0,4,3,0,1,5,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,2,1,0,1
"1190032","PE6",1190,32,3,1190,530373,11,2010,1331,6,1,0,5,3,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,2,1,0,1
"1190033","PE6",1190,33,2,1190,530373,11,2010,1331,3,0,0,3,1,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190034","PE6",1190,34,1,1190,530373,11,2010,1331,4,1,0,4,2,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,2,1,0,1
"1190035","PE6",1190,35,2,1190,530373,11,2010,1331,4,0,0,4,2,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190036","PE6",1190,36,1,1190,530373,11,2010,1331,2,0,0,2,2,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190037","PE6",1190,37,1,1190,530373,11,2010,1331,4,0,0,4,0,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190038","PE6",1190,38,1,1190,530373,11,2010,1331,4,0,0,3,3,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190039","PE6",1190,39,1,1190,530373,11,2010,1331,2,0,0,2,2,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190056","PE6",1190,56,2,1190,530373,11,2010,1331,8,1,0,8,8,2,1,5,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,2,3747,1,1,0,1
"1190057","PE6",1190,57,2,1190,530373,11,2010,1331,5,1,0,5,5,1,1,5,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,1,1,0,1
"1190058","PE6",1190,58,2,1190,530373,11,2010,1331,5,1,0,5,4,1,1,7,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,1,1,0,1
"1190059","PE6",1190,59,1,1190,530373,11,2010,1331,4,1,0,4,3,2,1,5,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,1,1,0,1
"1190060","PE6",1190,60,2,1190,530373,11,2010,1331,4,1,0,4,2,1,1,4,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,1,1,0,1
"1190061","PE6",1190,61,1,1190,530373,11,2010,1331,6,2,0,2,5,0,1,4,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,3,1,0,1
"1190062","PE6",1190,62,1,1190,530373,11,2010,1331,4,1,0,4,4,1,1,4,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,1,1,0,1
"1190063","PE6",1190,63,1,1190,530373,11,2010,1331,1,0,0,1,1,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190080","PE6",1190,80,3,1190,530373,11,2010,1331,6,1,0,6,5,3,1,5,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,2,3747,1,1,0,1
"1190081","PE6",1190,81,1,1190,530373,11,2010,1331,2,0,0,1,2,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190082","PE6",1190,82,2,1190,530373,11,2010,1331,3,2,0,3,3,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,2,1,0,1
"1190083","PE6",1190,83,1,1190,530373,11,2010,1331,4,0,0,3,2,0,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,0,3747,0,1,0,1
"1190084","PE6",1190,84,2,1190,530373,11,2010,1331,7,1,0,7,6,1,1,23,1,30,0,0,1190,6,3,3,2,3,0,nan,3,nan,0,nan,1,3747,2,1,0,1
"1191001","PE6",1191,1,1,1191,405634,9,2010,1329,3,1,0,3,3,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191002","PE6",1191,2,0,1191,0,9,2010,1329,0,0,0,0,0,0,9,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191003","PE6",1191,3,2,1191,405634,9,2010,1329,3,0,0,2,2,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191004","PE6",1191,4,1,1191,405634,9,2010,1329,2,0,0,2,2,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191005","PE6",1191,5,2,1191,405634,8,2010,1328,5,2,0,5,5,2,1,23,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,2,2978,2,1,0,1
"1191006","PE6",1191,6,1,1191,405634,9,2010,1329,2,0,0,2,0,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191007","PE6",1191,7,1,1191,405634,9,2010,1329,2,1,0,2,2,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191008","PE6",1191,8,1,1191,405634,8,2010,1328,3,1,0,3,3,1,1,23,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,1,2978,1,1,0,1
"1191025","PE6",1191,25,2,1191,405634,9,2010,1329,3,0,0,2,3,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191026","PE6",1191,26,2,1191,405634,9,2010,1329,3,1,0,2,3,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191027","PE6",1191,27,2,1191,405634,8,2010,1328,3,0,0,3,0,1,1,24,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,1,2978,1,1,0,1
"1191028","PE6",1191,28,2,1191,405634,9,2010,1329,3,1,0,3,2,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191029","PE6",1191,29,1,1191,405634,9,2010,1329,1,0,0,1,1,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191030","PE6",1191,30,1,1191,405634,9,2010,1329,1,0,0,1,1,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191031","PE6",1191,31,0,1191,0,9,2010,1329,0,0,0,0,0,0,6,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191032","PE6",1191,32,1,1191,405634,9,2010,1329,3,1,0,2,3,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191057","PE6",1191,57,2,1191,405634,8,2010,1328,6,1,0,6,5,1,1,24,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,1,2978,1,1,0,1
"1191058","PE6",1191,58,2,1191,405634,9,2010,1329,4,1,0,4,4,1,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191059","PE6",1191,59,2,1191,405634,9,2010,1329,6,1,0,5,6,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191060","PE6",1191,60,1,1191,405634,9,2010,1329,1,0,0,1,1,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191061","PE6",1191,61,2,1191,405634,9,2010,1329,5,0,0,5,4,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191062","PE6",1191,62,2,1191,405634,9,2010,1329,2,0,0,2,1,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191063","PE6",1191,63,1,1191,405634,8,2010,1328,5,1,0,5,5,1,1,25,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,1,2978,1,1,0,1
"1191064","PE6",1191,64,2,1191,405634,9,2010,1329,3,0,0,3,0,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191081","PE6",1191,81,2,1191,405634,9,2010,1329,5,0,0,5,4,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,0,1,0,1
"1191082","PE6",1191,82,2,1191,405634,8,2010,1328,2,0,0,2,0,0,1,7,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,1,1,0,1
"1191083","PE6",1191,83,2,1191,405634,9,2010,1329,5,2,0,5,5,0,1,7,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,0,2978,2,1,0,1
"1191084","PE6",1191,84,1,1191,405634,8,2010,1328,7,0,0,7,6,1,1,25,1,30,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,1,2978,0,1,0,1
"1191085","PE6",1191,85,1,1191,405634,8,2010,1328,5,1,0,5,5,2,1,25,1,31,0,0,1191,6,3,3,2,3,0,nan,3,nan,0,nan,1,2978,1,1,0,1
"1192017","PE6",1192,17,1,1192,480345,12,2010,1332,4,1,0,4,4,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,1,1,0,1
"1192018","PE6",1192,18,1,1192,480345,11,2010,1331,4,1,0,2,3,0,1,28,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,1,3914,1,1,0,1
"1192019","PE6",1192,19,2,1192,480345,12,2010,1332,4,1,0,4,3,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,2,1,0,1
"1192020","PE6",1192,20,1,1192,480345,11,2010,1331,6,1,0,3,6,0,1,28,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,1,3914,1,1,0,1
"1192021","PE6",1192,21,1,1192,480345,12,2010,1332,8,2,0,8,8,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,2,1,0,1
"1192022","PE6",1192,22,1,1192,480345,12,2010,1332,2,0,0,2,2,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192023","PE6",1192,23,2,1192,480345,11,2010,1331,4,1,0,3,4,1,1,30,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,1,1,0,1
"1192024","PE6",1192,24,1,1192,480345,12,2010,1332,2,0,0,2,2,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192049","PE6",1192,49,0,1192,0,12,2010,1332,0,0,0,0,0,0,9,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192050","PE6",1192,50,2,1192,480345,12,2010,1332,2,0,0,2,2,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192051","PE6",1192,51,2,1192,480345,11,2010,1331,4,0,0,4,4,1,1,27,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,1,3914,0,1,0,1
"1192052","PE6",1192,52,1,1192,480345,12,2010,1332,2,0,0,2,1,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192053","PE6",1192,53,1,1192,480345,12,2010,1332,1,0,0,1,1,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192054","PE6",1192,54,1,1192,480345,12,2010,1332,6,2,0,6,6,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,2,1,0,1
"1192055","PE6",1192,55,2,1192,480345,11,2010,1331,6,1,0,5,6,2,1,27,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,2,3914,1,1,0,1
"1192056","PE6",1192,56,2,1192,480345,11,2010,1331,3,0,0,2,3,0,1,28,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,1,3914,0,1,0,1
"1192081","PE6",1192,81,1,1192,480345,12,2010,1332,8,3,0,8,8,1,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,1,3914,3,1,0,1
"1192082","PE6",1192,82,1,1192,480345,12,2010,1332,1,0,0,1,1,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192083","PE6",1192,83,1,1192,480345,12,2010,1332,3,0,0,3,3,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192084","PE6",1192,84,1,1192,480345,12,2010,1332,1,0,0,1,1,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192085","PE6",1192,85,2,1192,480345,11,2010,1331,6,1,0,6,6,1,1,29,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,1,3914,1,1,0,1
"1192086","PE6",1192,86,1,1192,480345,11,2010,1331,1,0,0,1,0,0,1,30,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,1,1,0,1
"1192087","PE6",1192,87,1,1192,480345,12,2010,1332,1,0,0,1,1,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192088","PE6",1192,88,1,1192,480345,12,2010,1332,1,0,0,1,1,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192105","PE6",1192,105,1,1192,480345,12,2010,1332,5,2,0,4,5,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,2,1,0,1
"1192106","PE6",1192,106,1,1192,480345,12,2010,1332,1,0,0,1,1,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192107","PE6",1192,107,1,1192,480345,11,2010,1331,7,2,0,7,6,1,1,30,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,1,3914,2,1,0,1
"1192108","PE6",1192,108,1,1192,480345,11,2010,1331,5,0,0,5,5,1,1,30,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,0,1,0,1
"1192109","PE6",1192,109,1,1192,480345,12,2010,1332,4,1,0,4,4,0,1,10,1,3,0,0,1192,6,3,3,2,3,0,nan,3,nan,0,nan,0,3914,1,1,0,1
"1193005","PE6",1193,5,1,1193,440876,9,2010,1329,6,1,0,5,6,0,1,21,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,1,1,0,1
"1193006","PE6",1193,6,1,1193,440876,9,2010,1329,5,1,0,5,5,0,1,21,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193007","PE6",1193,7,1,1193,440876,9,2010,1329,6,1,0,6,6,1,1,21,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,1,1,0,1
"1193008","PE6",1193,8,1,1193,440876,9,2010,1329,1,0,0,1,1,0,1,20,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193009","PE6",1193,9,2,1193,440876,9,2010,1329,2,0,0,2,2,0,1,20,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193010","PE6",1193,10,1,1193,440876,9,2010,1329,3,0,0,3,3,1,1,20,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,0,1,0,1
"1193011","PE6",1193,11,2,1193,440876,9,2010,1329,4,2,0,4,4,1,1,20,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,2,1,0,1
"1193026","PE6",1193,26,2,1193,440876,9,2010,1329,7,2,0,7,7,1,1,19,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,2,1,0,1
"1193027","PE6",1193,27,1,1193,440876,9,2010,1329,1,0,0,1,1,0,1,19,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193028","PE6",1193,28,2,1193,440876,9,2010,1329,3,1,0,3,3,1,1,19,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,1,1,0,1
"1193029","PE6",1193,29,2,1193,440876,9,2010,1329,2,0,0,2,2,0,1,21,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193030","PE6",1193,30,1,1193,440876,9,2010,1329,3,1,0,3,3,0,1,21,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193031","PE6",1193,31,1,1193,440876,9,2010,1329,3,0,0,2,3,0,1,20,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193032","PE6",1193,32,2,1193,440876,9,2010,1329,5,1,0,4,5,0,1,20,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193033","PE6",1193,33,2,1193,440876,9,2010,1329,3,1,0,3,3,0,1,20,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193045","PE6",1193,45,2,1193,440876,9,2010,1329,7,1,0,5,4,1,1,20,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,2,1,0,1
"1193046","PE6",1193,46,2,1193,440876,9,2010,1329,2,0,0,2,2,0,1,21,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193047","PE6",1193,47,1,1193,440876,9,2010,1329,1,0,0,1,1,0,1,21,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193048","PE6",1193,48,2,1193,440876,9,2010,1329,5,1,0,5,4,2,1,21,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,1,1,0,1
"1193049","PE6",1193,49,2,1193,440876,9,2010,1329,4,1,0,4,4,0,1,19,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193050","PE6",1193,50,1,1193,440876,9,2010,1329,7,1,0,5,7,2,1,19,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,1,1,0,1
"1193051","PE6",1193,51,1,1193,440876,9,2010,1329,3,1,0,3,3,1,1,19,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,1,1,0,1
"1193064","PE6",1193,64,2,1193,440876,9,2010,1329,3,1,0,3,2,0,1,19,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193065","PE6",1193,65,1,1193,440876,9,2010,1329,6,1,0,6,5,0,1,19,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193066","PE6",1193,66,2,1193,440876,9,2010,1329,7,1,0,7,5,3,1,19,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,2,2124,1,1,0,1
"1193067","PE6",1193,67,2,1193,440876,9,2010,1329,8,1,0,8,8,1,1,19,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,1,2124,1,1,0,1
"1193068","PE6",1193,68,1,1193,440876,9,2010,1329,3,1,0,3,3,0,1,18,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1193069","PE6",1193,69,1,1193,440876,9,2010,1329,2,0,0,2,2,0,1,22,1,30,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,0,1,0,1
"1193070","PE6",1193,70,2,1193,440876,9,2010,1329,3,1,0,3,3,0,1,18,1,31,0,0,1193,6,3,3,2,3,0,nan,3,nan,0,nan,0,2124,1,1,0,1
"1194026","PE6",1194,26,2,1194,727446,11,2010,1331,4,1,0,4,4,2,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,1,3638,1,1,0,1
"1194027","PE6",1194,27,1,1194,727446,10,2010,1330,4,2,0,4,4,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,2,1,0,1
"1194028","PE6",1194,28,0,1194,0,11,2010,1331,0,0,0,0,0,0,9,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,0,1,0,1
"1194029","PE6",1194,29,1,1194,727446,11,2010,1331,2,1,0,2,2,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,1,1,0,1
"1194030","PE6",1194,30,1,1194,727446,11,2010,1331,3,2,0,3,3,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,2,1,0,1
"1194031","PE6",1194,31,1,1194,727446,11,2010,1331,1,0,0,1,1,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,0,1,0,1
"1194032","PE6",1194,32,1,1194,727446,11,2010,1331,1,0,0,1,1,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,0,1,0,1
"1194033","PE6",1194,33,1,1194,727446,11,2010,1331,2,1,0,2,2,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,1,1,0,1
"1194059","PE6",1194,59,0,1194,0,11,2010,1331,0,0,0,0,0,0,9,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,0,1,0,1
"1194060","PE6",1194,60,1,1194,727446,11,2010,1331,13,2,0,10,13,1,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,2,3638,2,1,0,1
"1194061","PE6",1194,61,1,1194,727446,11,2010,1331,2,1,0,2,2,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,1,1,0,1
"1194062","PE6",1194,62,2,1194,727446,11,2010,1331,4,1,0,4,4,1,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,1,3638,1,1,0,1
"1194063","PE6",1194,63,1,1194,727446,11,2010,1331,2,0,0,2,2,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,0,1,0,1
"1194064","PE6",1194,64,1,1194,727446,11,2010,1331,2,1,0,2,2,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,1,1,0,1
"1194065","PE6",1194,65,1,1194,727446,11,2010,1331,2,0,0,2,2,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,0,1,0,1
"1194066","PE6",1194,66,2,1194,727446,11,2010,1331,9,1,0,9,9,2,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,2,3638,1,1,0,1
"1194091","PE6",1194,91,2,1194,727446,10,2010,1330,11,3,0,11,11,3,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,2,3638,3,1,0,1
"1194092","PE6",1194,92,2,1194,727446,11,2010,1331,7,1,0,7,7,2,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,2,3638,1,1,0,1
"1194093","PE6",1194,93,1,1194,727446,11,2010,1331,7,2,0,7,6,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,3,1,0,1
"1194094","PE6",1194,94,2,1194,727446,11,2010,1331,3,1,0,3,3,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,1,1,0,1
"1194095","PE6",1194,95,1,1194,727446,11,2010,1331,4,1,0,4,4,2,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,2,3638,1,1,0,1
"1194096","PE6",1194,96,1,1194,727446,11,2010,1331,1,0,0,1,1,0,1,15,1,30,0,0,1194,6,3,3,2,3,0,nan,3,nan,0,nan,0,3638,0,1,0,1
